,ZT0Tx,ZT0V,ZT12Tx,ZT12V
SAP18,782.022528128681,844.6289239685633,838.6399466082783,809.0570655462834
SART1,717.0402060616144,640.2460944296839,550.1967342949663,589.9908540931823
SCAMP1,913.9742107176122,806.9176859620492,1057.875848139804,1073.8588604229217
SCAMP3,400.26632088087916,411.377131798802,481.8995819103768,493.05403847195237
SCARB2,5670.909153543733,5631.202680033022,6178.638322212051,6446.57001625582
SCARNA6,334.60270601995495,295.0785173081807,215.35280056201879,264.8624435073381
SCRN2,654.7858002416456,661.4970370267478,720.3548429888282,733.5723750456066
SCYL1,832.8751708851079,866.1268011717603,937.8327843054242,865.6234963930109
SDHA,9849.427203851305,10412.822656067121,9824.271625205356,9797.896808400448
SDHB,3270.0251239701147,3525.0086507244205,3445.7547446129583,3156.6815693074855
SDHD,2832.1972316600377,3065.026459104647,3098.62924555102,2991.0455708120853
SDR39U1,83.67654249908132,115.59230096488677,105.5979633190952,108.62622237472135
SDR9C7,1560.109546997938,1401.554744538543,633.2285948213223,671.581820454858
SEC14L2,13699.24251742346,13917.584411589914,9820.869255088399,10499.435463615406
SEC14L4,4567.520700898865,4677.40696843617,5320.775522011013,5831.961424177905
SEC22A,328.23393770947814,306.4501686735025,245.78601193633997,229.9779484714451
SEC22C,246.98531790805555,216.15166168490092,323.3132544789675,345.7035188077266
SEC23A,2207.6881386868213,2330.841244274741,2490.185235211812,2409.244091845889
SEC63,4030.800897868461,3699.5037510529023,3135.0566636938684,3271.5995292367916
SECISBP2L,2354.3372052437007,2433.1155695864136,2571.334629821022,2579.8316526269505
SELENBP1,5376.081516596662,6763.160316948319,6746.9172724982,6988.679929002572
SELENOH,75.28094591302904,71.4760631301955,95.82104465161812,101.59018570364428
SELENOW,592.5028586334538,601.0813676542436,637.4161170880337,588.5202751578722
SEMA4G,6555.619297693772,5770.3317104044545,6897.019333701282,7840.909750013317
SEMA6B,121.37350121603284,130.86588575086256,157.88265299800796,144.57292944149617
SENP5,1028.674532471582,1007.895704259833,781.8145094639486,771.9021571054068
SENP6,1607.4243096417554,1450.3709985269932,1173.2785730102562,1072.7176371088788
SENP7,318.57716362225074,290.78475541658116,205.85420819914555,222.37591127018948
SEPSECS,1619.4900837434864,1737.464214427731,1834.1094606680615,1814.1122787819493
SEPTIN4,177.5068764213814,189.8243659035078,123.08086425367394,118.66907084773177
SEPTIN7,1113.1423133092565,1091.8434362625821,812.9440600645848,736.8176631413644
SERHL,479.383855079364,482.0606827748817,513.4752925080875,549.3112518741659
SERINC3,5105.548131742785,5439.6430874879425,5927.19886423812,5320.380230607112
SERINC5,1287.2187263981725,1418.0112174557673,929.3392882797554,907.3258082346515
SERPINA3M,5595.242276678651,5926.455311782101,6991.3424887377805,8146.29770963386
SERPINB6B,72.70649195272235,54.773232800910286,35.08440840354218,31.652527831299338
SERTAD2,472.6736257898666,421.96545166458077,515.1155675710987,547.5759098094873
SESN2,155.1643655336486,163.94110036340635,220.72094885863908,267.1120697002667
SESN3,1144.133489646345,1055.3018405043806,859.3440168806176,818.9064981485868
SETMAR,51.634724023086044,67.26668979477597,71.12904772806067,63.12190008530508
SF3B1,3761.236250279396,3603.9945884287827,3942.0022737239215,3872.6928606259503
SF3B2,2502.3443965274746,2417.7559082133494,2685.5244427155103,2689.8978188994793
SF3B5,199.40726833587138,218.4252415070624,245.48951769828065,228.8164322043698
SFR1,478.1989724743296,512.8531023749703,521.3310024394142,494.95300410899637
SFT2D1,318.3606621362009,312.9667105405599,345.11026669695445,346.4958375625333
SFT2D2,1603.6026905468295,1552.7642234082841,1663.5006498542048,1612.7569853447512
SFXN1,2235.4941778389543,2550.109000389732,2727.4031505270705,2675.091693800955
SFXN2,1067.865349178656,1080.397518967155,1202.2200426435604,1280.508413654856
SGK2,1182.4134316129143,1344.3450622397163,787.6813555719058,987.8885588197152
SGMS1,489.2787024223184,460.4251323281365,556.5489371490788,545.05477612297
SGSM2,243.2583246947651,225.22573993762325,167.45303876056607,209.11050261658906
SH2D3C,149.4211506551425,148.68997905034044,172.2834858419178,199.19769633268237
SH3BGRL2,1054.1881791445433,1101.5818637390191,1144.8445671310844,1178.7612692911991
SH3BP2,408.72044008083503,462.065598905507,529.4321885111061,450.36580723448054
SH3BP5L,320.9515546651543,343.48270898880344,354.5965024608203,351.6342067310232
SH3GLB1,1246.4976206908063,1244.0486529567013,1301.0856505156298,1311.132738706688
SHANK2,851.5153816016592,714.8215579909598,463.1768103428855,496.0774464633038
SHANK3,274.16980037951686,215.8708653136597,341.7451745473735,378.2655015627807
SHARPIN,533.40236036599,541.8879183129168,584.4792008120418,554.2266470379005
SHB,820.1080309054461,759.9083330015959,1126.2217042176737,1427.273529629818
SHLD1,78.9131893434608,69.47171175842898,106.8928406235743,86.17988179542914
SHMT2,4018.3236830025935,4056.1862305613063,4226.213534574965,4249.6383784264335
SIAE,1110.3548977845905,1098.6681255320434,1197.0756867669347,1181.0265396161847
SIDT2,3320.637414007702,3087.187789511045,3659.3630905269833,3807.857815607574
