,Tx ZT0,Tx ZT12,V ZT0,V ZT12
2810459M11RIK,2354.3422369444615,1508.4108023394485,2186.9518299875986,1458.1714768516194
2900026A02RIK,2374.1162114560716,2238.70607960334,2301.7988063866087,2900.985005410723
2900052L18RIK,59.3020937791112,47.758318719850536,82.99714750671943,49.65010514222579
2900076A07RIK,81.99927387971847,62.04217192319229,79.92347306102384,52.40206904436864
2900089D17RIK,7.351439490950047,16.868682117730753,6.860254267572703,16.302418457273998
3000002C10RIK,34.47582195902729,26.725682171462655,45.583375773546265,28.361106212103646
3110045C21RIK,15.572624627724435,13.388791659144346,30.640570878735762,13.623602768930889
3300002I08RIK,31.991424806903495,23.030659989116447,35.34908381586316,19.967684052273473
4632418H02RIK,109.45787045720328,151.7348004833855,110.7221667075811,153.47382273609318
4632427E13RIK,749.8802114089652,538.5137795662445,716.7879916381659,498.1564265370101
4633401B06RIK,105.00337924475093,108.47245780208748,86.6148487748042,111.58440994017435
4732419C18RIK,127.04776342071285,77.18227311438898,123.86469055708623,76.70373067936724
4732471J01RIK,50.729408932782725,41.012243224042756,30.93693878407774,54.025808015907366
4833411C07RIK,254.89111965864046,126.07203869589414,202.28043742283305,131.2406623184092
4833420G17RIK,676.6899584160888,755.9041600870016,609.4350892179923,746.3171764974804
4833422C13RIK,37.437230113128074,37.80494364946998,25.022403001030025,38.46121840998281
4833439L19RIK,1360.6970460402756,1683.3787861079797,1450.3316994707618,1602.3450986585983
4930412C18RIK,156.34612234522504,107.52042876824318,139.6372415651935,117.18967280328907
4930466K18RIK,19.121387031964407,9.94151787671444,15.493969219492525,7.747348196896261
4930523C07RIK,316.318001097509,439.99804110993404,291.7618421340787,448.3907446161822
4930556M19RIK,266.4738510078712,123.94723730039173,221.3576641409826,116.83900395338031
4930578G10RIK,6.486824557833386,10.989430256600436,10.527809857258509,15.682737036202157
